fold,model,train_period,valid_season,raw_feature_count,transformed_feature_count,pitcher_id,penalty,C,l1_ratio,solver,overall_brier,known_brier,unknown_brier,overall_logloss,coef_total_count,coef_nonzero_count,coef_zero_count,coefficient_sparsity,n_iter,converged,convergence_warning,warning_message,preprocess_seconds,fit_seconds,predict_seconds
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.1,0.25,saga,0.24920113427911406,0.24945317396163488,0.24818413003145262,0.6915673869340474,1553,1299,254,0.16355441081777206,16,True,False,,21.018469179998647,190.31013588300266,0.053158274000452366
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,1.0,0.25,saga,0.2448178419055477,0.24495046995356984,0.2441078068393177,0.682597159672527,1243,1235,8,0.006436041834271922,20,True,False,,13.281633615000828,139.31267315900004,0.037755310000648024
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,1.0,0.25,saga,0.2500355120243338,0.2500501688580245,0.2499439459673012,0.6932925105765045,1419,1403,16,0.01127554615926709,20,True,False,,17.57800728100119,205.40870494699993,0.04220820899718092
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,1.0,0.25,saga,0.2492125880379896,0.24946551840458833,0.24819198979480556,0.691591295096237,1553,1541,12,0.0077269800386349004,20,True,False,,21.018469179998647,279.1012076830011,0.04235728899948299
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,10.0,0.25,saga,0.24480064431098486,0.24493659584904556,0.24407281666991962,0.6825629959631662,1243,1243,0,0.0,19,True,False,,13.281633615000828,134.16138516499996,0.03684950699971523
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,10.0,0.25,saga,0.25007603872858775,0.2500938910795235,0.24996450922511965,0.6933763482838026,1419,1418,1,0.0007047216349541931,37,True,False,,17.57800728100119,387.11370758499834,0.040768178001599154
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,10.0,0.25,saga,0.24922156883255386,0.24947491888173903,0.24819927712995585,0.6916098319114874,1553,1553,0,0.0,21,True,False,,21.018469179998647,297.552738092003,0.08316259999992326
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,100.0,0.25,saga,0.2447935157574627,0.24493221070244722,0.24405100106380215,0.6825488072122912,1243,1243,0,0.0,42,True,False,,13.281633615000828,296.50523556400003,0.037014613999417634
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,100.0,0.25,saga,0.2501070791474775,0.25012794224280605,0.24997674053430663,0.6934432362356325,1419,1419,0,0.0,21,True,False,,17.57800728100119,218.9877025450005,0.04237278499931563
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,100.0,0.25,saga,0.24921474339001862,0.24946444883769023,0.24820715800343898,0.6915960944771462,1553,1552,1,0.000643915003219575,15,True,False,,21.018469179998647,213.04032030700182,0.05392166199453641
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.001,0.5,saga,0.24488728056077702,0.24502887590923592,0.24412923832069117,0.6827401095862505,1243,45,1198,0.9637972646822205,27,True,False,,13.281633615000828,55.793737805999626,0.031078804000571836
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.001,0.5,saga,0.2499058923809884,0.24991975550211393,0.24981928490720434,0.6930176052654513,1419,44,1375,0.9689922480620154,50,True,False,,17.57800728100119,137.80607010400126,0.04071700900021824
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.001,0.5,saga,0.24911384343250595,0.2493655678377491,0.24809811135884283,0.6913855932836317,1553,45,1508,0.9710238248551192,22,True,False,,21.018469179998647,79.34485164099897,0.03440379699895857
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.01,0.5,saga,0.24485630291371016,0.2449815591022292,0.24418573369824462,0.6826740031331822,1243,193,1050,0.8447304907481898,46,True,False,,13.281633615000828,122.78155727000012,0.042310542999985046
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.01,0.5,saga,0.2499245287710625,0.2499328209275289,0.24987272494440127,0.6930638141378106,1419,230,1189,0.8379140239605356,35,True,False,,17.57800728100119,133.09084154300217,0.04918952300067758
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.01,0.5,saga,0.2491781167647667,0.24943068947150185,0.24815896171337212,0.6915192323398003,1553,256,1297,0.8351577591757888,25,True,False,,21.018469179998647,122.99859956799628,0.04239794000022812
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.1,0.5,saga,0.24483870330112295,0.24496185155155697,0.24417941910402366,0.6826374700604809,1243,837,406,0.3266291230893001,23,True,False,,13.281633615000828,121.32324314200014,0.036355999000079464
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.1,0.5,saga,0.24998473779364688,0.24999539362076756,0.24991816733958797,0.6931870478600699,1419,933,486,0.34249471458773784,29,True,False,,17.57800728100119,221.50445673099966,0.04013044599923887
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.1,0.5,saga,0.2492271443644996,0.24948395935812429,0.24819087127937628,0.6916201291179768,1553,1073,480,0.30907920154539603,17,True,False,,21.018469179998647,178.85098990400002,0.04336510300345253
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,1.0,0.5,saga,0.2448169310194185,0.2449488906477294,0.24411047439259848,0.6825950504451215,1243,1218,25,0.02011263073209976,19,True,False,,13.281633615000828,129.69541331800065,0.038742385999285034
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,1.0,0.5,saga,0.25003947840216073,0.25005370322250253,0.24995061127450052,0.6933004388103767,1419,1376,43,0.030303030303030304,20,True,False,,17.57800728100119,201.5441605390006,0.050164362000941765
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,1.0,0.5,saga,0.24921044105116846,0.24946321140354183,0.2481904884807028,0.6915869523712455,1553,1514,39,0.025112685125563427,19,True,False,,21.018469179998647,258.5737288840028,0.0472625109978253
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,10.0,0.5,saga,0.24479888885052323,0.2449348065522748,0.24407124235489705,0.6825590015089426,1243,1243,0,0.0,19,True,False,,13.281633615000828,133.4434030199991,0.0360441400007403
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,10.0,0.5,saga,0.25007803389134803,0.25009556345620515,0.24996852093859623,0.693380255591286,1419,1417,2,0.0014094432699083862,37,True,False,,17.57800728100119,384.9947063770014,0.04085047599801328
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,10.0,0.5,saga,0.24922966238440122,0.24948490373794055,0.24819973908767218,0.6916262794163244,1553,1553,0,0.0,18,True,False,,21.018469179998647,255.07081210800243,0.04805063199455617
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,100.0,0.5,saga,0.244791680361583,0.2449303903826393,0.24404908495694383,0.6825446468840842,1243,1243,0,0.0,41,True,False,,13.281633615000828,288.6401219290001,0.04715003599994816
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,100.0,0.5,saga,0.25010974024284244,0.25013030076385656,0.2499812919108548,0.6934484728601897,1419,1418,1,0.0007047216349541931,21,True,False,,17.57800728100119,219.32518882799923,0.06139271000211011
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,100.0,0.5,saga,0.24921443131549695,0.24946448570559215,0.2482054379128325,0.6915954993366963,1553,1553,0,0.0,15,True,False,,21.018469179998647,211.93308643199998,0.05475514700083295
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.001,0.75,saga,0.24487114418646894,0.24501322679187332,0.24411049337660715,0.6827056212427204,1243,36,1207,0.9710378117457763,27,True,False,,13.281633615000828,54.59587673900023,0.03183382099996379
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.001,0.75,saga,0.2499174065834348,0.2499328279264373,0.24982106438547627,0.6930412462632518,1419,30,1389,0.9788583509513742,33,True,False,,17.57800728100119,89.26744008899914,0.04055017700011376
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.001,0.75,saga,0.2491170695318738,0.24937172121502482,0.24808952561161327,0.6913918287286409,1553,41,1512,0.9735994848679974,24,True,False,,21.018469179998647,82.63970467599574,0.03958368700114079
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.01,0.75,saga,0.2448440470106944,0.24496926158592422,0.24417370057536586,0.68264803904215,1243,128,1115,0.8970233306516492,45,True,False,,13.281633615000828,109.89686312199956,0.03670777899969835
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.01,0.75,saga,0.24992496098392286,0.249932953589179,0.2498750285521194,0.693064783033104,1419,155,1264,0.8907681465821,31,True,False,,17.57800728100119,104.08239400199818,0.0372605439988547
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.01,0.75,saga,0.24916780609534242,0.2494202076915343,0.24814934149137177,0.6914981978621213,1553,167,1386,0.892466194462331,22,True,False,,21.018469179998647,97.2701972720024,0.03696591499465285
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,0.1,0.75,saga,0.2448274453348556,0.24495194168792433,0.24416094396041088,0.6826138774320806,1243,708,535,0.43041029766693484,28,True,False,,13.281633615000828,132.81601617100023,0.036027394999109674
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,0.1,0.75,saga,0.2499870504956317,0.249997551818385,0.24992144528113355,0.6931916503488994,1419,825,594,0.4186046511627907,26,True,False,,17.57800728100119,180.73679827700107,0.04125069599831477
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,0.1,0.75,saga,0.24920164693742808,0.24945430755460624,0.24818213715898044,0.6915683685099115,1553,920,633,0.407598197037991,27,True,False,,21.018469179998647,254.62068626799737,0.0421978369995486
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,1.0,0.75,saga,0.24480776565002824,0.24494052144672723,0.24409704667084325,0.6825757791016257,1243,1194,49,0.039420756234915526,19,True,False,,13.281633615000828,128.13678474699918,0.03632800799823599
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,1.0,0.75,saga,0.25004240676824613,0.2500565392047949,0.24995411679250254,0.6933063986701145,1419,1345,74,0.05214940098661029,20,True,False,,17.57800728100119,197.66138749799939,0.04250790399964899
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,1.0,0.75,saga,0.2492359064487939,0.2494931756407997,0.2481978006297205,0.6916385803283408,1553,1486,67,0.043142305215711524,17,True,False,,21.018469179998647,227.43628084100055,0.05489832600142108
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,10.0,0.75,saga,0.24479154612186807,0.24492804908247548,0.24406076639525004,0.6825434007098673,1243,1241,2,0.0016090104585679806,20,True,False,,13.281633615000828,140.88514158600083,0.03717021299962653
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,10.0,0.75,saga,0.25008000374796774,0.2500976053794467,0.24997004057134556,0.6933842026662929,1419,1416,3,0.0021141649048625794,37,True,False,,17.57800728100119,384.91843454300033,0.049265101999480976
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,10.0,0.75,saga,0.2492289588559474,0.24948415073730276,0.24819923518421777,0.6916248427089631,1553,1551,2,0.00128783000643915,18,True,False,,21.018469179998647,254.00621504100127,0.043080697003460955
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,elasticnet,100.0,0.75,saga,0.24478557631155995,0.24492478788997432,0.2440402957787198,0.6825316253523308,1243,1243,0,0.0,41,True,False,,13.281633615000828,289.26491365699985,0.036187223999149865
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,elasticnet,100.0,0.75,saga,0.25011118939449484,0.2501318123723292,0.24998235087422474,0.6934514011502572,1419,1419,0,0.0,21,True,False,,17.57800728100119,219.657241056997,0.0406313349994889
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,elasticnet,100.0,0.75,saga,0.24921667261991162,0.24946724287058247,0.24820559767043915,0.6916000476909734,1553,1553,0,0.0,14,True,False,,21.018469179998647,198.62517755899898,0.04265240800305037
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,0.001,,saga,0.24486243586166806,0.2450068162249073,0.24408948381793605,0.6826877463367902,1243,26,1217,0.9790828640386162,35,True,False,,13.281633615000828,69.97966133199952,0.03425582700037921
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,0.001,,saga,0.24989261127779985,0.24991348328884383,0.249762216965225,0.6929882336499293,1419,25,1394,0.9823819591261451,30,True,False,,17.57800728100119,81.60247512600108,0.04958430900296662
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,0.001,,saga,0.24912918504930878,0.2493862465150975,0.24809191742540784,0.6914161224668514,1553,36,1517,0.9768190598840953,34,True,False,,21.018469179998647,115.70461082600013,0.04355627699987963
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,0.01,,saga,0.24483684558690139,0.2449623199703985,0.24416510824683518,0.6826335624961404,1243,111,1132,0.910699919549477,34,True,False,,13.281633615000828,81.29586891999861,0.03471531399918604
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,0.01,,saga,0.24994243948723147,0.2499519868096544,0.24988279422632928,0.6931006354348056,1419,120,1299,0.9154334038054969,32,True,False,,17.57800728100119,102.35545842099964,0.039717306000966346
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,0.01,,saga,0.2491787129125678,0.24943292910337206,0.2481529262456176,0.691520405442647,1553,126,1427,0.9188667095943336,24,True,False,,21.018469179998647,97.96192986599999,0.04245262399854255
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,0.1,,saga,0.2448260655953265,0.2449499313494615,0.24416294018367696,0.6826111622384796,1243,610,633,0.5092518101367659,34,True,False,,13.281633615000828,148.36346797899932,0.041488304999802494
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,0.1,,saga,0.2499999955977783,0.25001099872747085,0.24993125543041167,0.6932186247393216,1419,702,717,0.5052854122621564,28,True,False,,17.57800728100119,178.1801977440009,0.04068578200167394
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,0.1,,saga,0.24920200561387373,0.2494546041738922,0.24818274624200592,0.6915691452524837,1553,806,747,0.48100450740502254,27,True,False,,21.018469179998647,235.38801977300318,0.045596589996421244
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,1.0,,saga,0.24480856853602878,0.24494107957572925,0.24409915988338618,0.6825773930355424,1243,1166,77,0.061946902654867256,25,True,False,,13.281633615000828,164.74360475600042,0.03627910599971074
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,1.0,,saga,0.2500500394546091,0.2500639888822824,0.24996289279545636,0.6933218344286282,1419,1309,110,0.07751937984496124,22,True,False,,17.57800728100119,213.33725176200096,0.04166805100248894
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,1.0,,saga,0.2492370216443507,0.24949433298188914,0.24819874576401837,0.6916408212467146,1553,1454,99,0.06374758531873792,17,True,False,,21.018469179998647,223.0347104629982,0.04258269799902337
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,10.0,,saga,0.24479539335316966,0.24493093438297128,0.24406976340153125,0.6825514886996178,1243,1242,1,0.0008045052292839903,23,True,False,,13.281633615000828,161.5328313709997,0.03620271600084379
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,10.0,,saga,0.2500853087066519,0.250102691819261,0.24997671068922644,0.6933950557696358,1419,1416,3,0.0021141649048625794,37,True,False,,17.57800728100119,384.310411966002,0.10051453200139804
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,10.0,,saga,0.24924945596436254,0.24950677967408566,0.24821113016108065,0.6916662403685905,1553,1551,2,0.00128783000643915,17,True,False,,21.018469179998647,238.8984239420024,0.042509971994149964
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l1,100.0,,saga,0.24478540977272212,0.24492468313482418,0.2440397984758736,0.6825312927204337,1243,1243,0,0.0,40,True,False,,13.281633615000828,282.194297207001,0.036241073001292534
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l1,100.0,,saga,0.2501142459951316,0.2501347423117601,0.2499861987690418,0.6934575640685224,1419,1419,0,0.0,21,True,False,,17.57800728100119,219.88523025000177,0.04133365199959371
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l1,100.0,,saga,0.24921821613879594,0.24946864142606956,0.24820772613050898,0.6916031731964528,1553,1553,0,0.0,14,True,False,,21.018469179998647,198.40637601200433,0.045239225997647736
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,0.001,,saga,0.24415078832408957,0.24427716304525388,0.24347423095293141,0.6811997761035856,1243,1243,0,0.0,340,True,False,,13.281633615000828,613.8755884049988,0.04161048599962669
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,0.001,,saga,0.25141259670349453,0.2514713639828693,0.2510454581953822,0.6961671090101322,1419,1419,0,0.0,312,True,False,,17.57800728100119,761.5312674169982,0.11720894099926227
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,0.001,,saga,0.2498435573528395,0.25010737819806683,0.24877901498580357,0.6928753295853561,1553,1553,0,0.0,259,True,False,,21.018469179998647,797.2904777520016,0.06867040900033317
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,0.01,,saga,0.24412480918777563,0.24425556824245762,0.24342477992974254,0.681147120641535,1243,1243,0,0.0,29,True,False,,13.281633615000828,52.557713256999705,0.04529137400095351
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,0.01,,saga,0.25144893550698677,0.25152220992373053,0.2509911661439619,0.6962483758135326,1419,1419,0,0.0,23,True,False,,17.57800728100119,55.647548904998985,0.050300134000281105
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,0.01,,saga,0.24980996452897805,0.25006770109910953,0.2487699727944238,0.6928078233578375,1553,1553,0,0.0,13,True,False,,21.018469179998647,40.09936235999703,0.03228220000164583
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,0.1,,saga,0.24410588846653009,0.24423642039713472,0.24340707513575893,0.6811086605790193,1243,1243,0,0.0,27,True,False,,13.281633615000828,48.86550680399887,0.02992061199984164
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,0.1,,saga,0.2514900772552177,0.25157294989914497,0.2509723446125205,0.696339718032939,1419,1419,0,0.0,15,True,False,,17.57800728100119,36.648352864001936,0.031861936000495916
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,0.1,,saga,0.24969929606289878,0.24993732493816634,0.2487388267638107,0.6925819820878844,1553,1553,0,0.0,10,True,False,,21.018469179998647,30.277754476002883,0.030491133999021258
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,1.0,,saga,0.2440951785773568,0.24422200593420926,0.24341619798414507,0.6810871895963145,1243,1243,0,0.0,16,True,False,,13.281633615000828,28.98337876900041,0.034417585000483086
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,1.0,,saga,0.2515798431250438,0.25167700617067457,0.25097283364636647,0.6965386613026,1419,1419,0,0.0,10,True,False,,17.57800728100119,24.917398508001497,0.03014147599969874
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,1.0,,saga,0.2497137582123055,0.24995245702968003,0.24875058563267946,0.6926117196759641,1553,1553,0,0.0,10,True,False,,21.018469179998647,30.54057004599963,0.03806305100079044
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,10.0,,saga,0.2440903767957871,0.24422206994526496,0.243385346785121,0.6810759968017184,1243,1243,0,0.0,15,True,False,,13.281633615000828,27.218094609999753,0.031178679999356973
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,10.0,,saga,0.25136828205683637,0.25141681000628757,0.251065112007911,0.6960688557667222,1419,1419,0,0.0,9,True,False,,17.57800728100119,21.592958490997262,0.041821154998615384
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,10.0,,saga,0.24975227209046208,0.24999604526322408,0.24876862400106128,0.6926886435174081,1553,1553,0,0.0,10,True,False,,21.018469179998647,31.055685187999188,0.04192335300103878
1,LR-D-PitcherID-Historical,2019~2021,2022,47,1243,True,l2,100.0,,saga,0.24408976419094267,0.24422293910265014,0.24337680144539514,0.681073697027481,1243,1243,0,0.0,11,True,False,,13.281633615000828,19.278888304999782,0.029618604999996023
2,LR-D-PitcherID-Historical,2019~2022,2023,47,1419,True,l2,100.0,,saga,0.25139834583075577,0.2514485735975533,0.25108455646422273,0.696132937254792,1419,1419,0,0.0,9,True,False,,17.57800728100119,22.623000226998556,0.04317358300249907
3,LR-D-PitcherID-Historical,2019~2023,2024,47,1553,True,l2,100.0,,saga,0.2499165873762579,0.2501871281966457,0.24882492926612124,0.6930252669331444,1553,1553,0,0.0,15,True,False,,21.018469179998647,45.982671961999586,0.03198890199928428
